event_id,title,slug,category_id,category_slug,age_limit,min_price,max_price,available_tickets_count,event_starts_at,event_ends_at,sell_starts_at,sell_ends_at,upcoming_mode,venue_id,venue_name,venue_phone,venue_mobile,venue_latitude,venue_longitude,poster_url,poster_bg_url,public_state,web_view_rotate
9974,,you-are-the-king-,4,theatre,6+,10,25,352,2025-12-06T15:00:00.000000Z,2025-12-06T16:30:00.000000Z,2025-11-12T08:00:00.000000Z,2025-12-06 19:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/SPCnuY5SayZgrjkt9dLzNkvVOd8hT4OlE8tuZQ1t.png,https://cdn.iticket.az/event/poster_bg/qzBr7PZh7SrAOvm9ySbYe6U7wZofPnxJPnbVmioA.jpg,1,True
9673,,unforgettable-maestro-concert-dedicated-to-the-85th-anniversary-of-vagif-mustafazade,3,concerts,18+,49,250,357,2025-12-06T15:00:00.000000Z,2025-12-06T18:00:00.000000Z,2025-08-14T08:00:00.000000Z,2025-12-06 19:00:00,,461,Jolly Joker Baku,,+994507007097,40.3392269,49.8408543,https://cdn.iticket.az/event/poster/YG9YNAVYjjDzf1ZtA9ctojcLt7BxhFinWGH4sWQl.png,https://cdn.iticket.az/event/poster_bg/4175T3fGOmWx3z89rn8x1yHo8FpwLpgWxAtVUmIs.jpg,1,True
9648,,ward-no-6046,4,theatre,9+,10,10,116,2025-12-06T15:00:00.000000Z,2025-12-21T16:00:00.000000Z,2025-08-13T08:00:00.000000Z,2025-12-21 19:00:00,,315,M Teatr,,+994  70 278 40 01    +994 55 278 40 01,40.3999746,49.8130657,https://cdn.iticket.az/event/poster/GGILdJj0Tlus1If5qmjkj9lQ3XLml7Twg3K15caG.png,https://cdn.iticket.az/event/poster_bg/jvAykH3Kz7IaJuMLbOWPKP4WgPemCY7vFALBub4Q.jpg,1,True
8697,,emin-live,3,concerts,6+,30,220,600,2025-12-06T15:00:00.000000Z,2025-12-06T17:00:00.000000Z,2024-09-06T05:00:00.000000Z,2025-12-06 21:00:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/pNJMDaQx8I65LM0Sf3xDUSuaQfdajz2QPs48jAHz.png,https://cdn.iticket.az/event/poster_bg/n3kJsntGVsYqWXqvJMp3SJZcScMQ07gGU8orG2Ma.jpg,1,True
3632,,pale-flower,4,theatre,15+,7,10,71,2025-12-06T15:00:00.000000Z,2025-12-06T16:25:00.000000Z,2024-12-23T08:00:00.000000Z,2025-12-06 19:10:00,,236,Shusha State Musical Drama Theatre,,+994 70 666 44 55,40.4251788,49.8439495,https://cdn.iticket.az/event/poster/eaR4xUotlxgU61EggcxpJU559NCNNZsuDvio9aIX.png,https://cdn.iticket.az/event/poster_bg/o8C0TUwM2HvC2PatBpwLxltHCtUSFKHqmaQe5BqX.jpg,1,True
1512,,get-out-of-my-dreams-takhmina-and-zaur,4,theatre,16+,10,15,370,2025-12-06T15:00:00.000000Z,2025-12-06T16:50:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-06 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/iwOkGp795LIttHL8J3Kleo5CN8Hwzfm2PqH6gmEA.png,https://cdn.iticket.az/event/poster_bg/AKgdEZCLJ2vYRLiglP35SXpSrve1AvGg84dWtPqI.jpg,1,True
1407,,caspian-ballad-good-and-evil,4,theatre,0,12,20,563,2025-12-06T15:00:00.000000Z,2025-12-06T16:30:00.000000Z,2025-09-25T08:00:00.000000Z,2025-12-06 19:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/779cGVHoRIQ1xW5O5rKj2ked9gL6yIWwZUBVTcRO.png,https://cdn.iticket.az/event/poster_bg/6IrJsaluslfUyRasjFKRXENTDZD5bYnZXWLxI0yI.jpg,1,True
964,,aydin,4,theatre,16+,10,15,193,2025-12-06T15:00:00.000000Z,2025-12-06T17:05:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-06 19:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/fhS7yXOzmWzjq0AyqIlVC6zkeIwmdkGrOiDrrU0u.png,https://cdn.iticket.az/event/poster_bg/0905AKZXW5I0Za5ASUnK3V2n5LOvxYVp4bhBo7de.jpg,1,True
9300,,arabic-night-hayal1,74,hayal-kahvesi,18+,10,25,321,2025-12-06T15:30:00.000000Z,2025-12-06T19:30:00.000000Z,2025-10-20T08:00:00.000000Z,2025-12-06 23:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/1gGZ84FudfPGA3xP1GGPyiVTJfN1Okt9YavxaWlT.png,https://cdn.iticket.az/event/poster_bg/qCWlCqsJBbfnAICW86XglSLgy8Dj9SqtnvcXqoSk.jpg,1,True
10386,,disneyland-festival-in-ganja2025,7,kids,3+,8,20,2010,2025-12-07T06:30:00.000000Z,2025-12-07T16:00:00.000000Z,2025-11-24T08:00:00.000000Z,2025-12-07 18:00:00,,328,Ganja State National Drama Theater,,,40.67146,46.3618951,https://cdn.iticket.az/event/poster/XpPlDhNAvKSuOcPSFyjsZY0SNv3nhzN8rz9s3nbU.png,https://cdn.iticket.az/event/poster_bg/cQfpEx2Gegny5oP7LsDHwiPP5lVGIMl1GMaMvRzu.jpg,1,True
9939,,poodle-show-and-friends-,7,kids,0+,8,25,569,2025-12-07T07:00:00.000000Z,2025-12-07T08:00:00.000000Z,2025-10-29T19:18:00.000000Z,2025-12-07 11:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/TmfBqN8UgVeBPVM3B8WgaOsslQ7RCELeZJOzsWvv.png,https://cdn.iticket.az/event/poster_bg/xVE5dLN7MmA2kHl9EiKJXs3z8c5KAfDrwvp3daeI.jpg,1,True
10039,,school-of-wizards-a-new-year-adventure,3,concerts,0+,10,25,2851,2025-12-07T08:00:00.000000Z,2026-01-04T12:00:00.000000Z,2025-10-10T08:00:00.000000Z,2026-01-04 15:30:00,,56,Nizami Cinema,(+994 12) 493 28 18,,40.3755142,49.8435524,https://cdn.iticket.az/event/poster/gZFMofciqwTYDeOZgWamLMxvDQUSDbRvT6JBomBE.png,https://cdn.iticket.az/event/poster_bg/ctTNOU35A0gv0SDG7llI3VCIYXtySqmYw6xjbzr5.jpg,1,True
6644,,rabbits-birthday11,4,theatre,3+,5,5,456,2025-12-07T08:00:00.000000Z,2025-12-07T12:50:00.000000Z,2024-03-31T08:00:00.000000Z,2025-12-07 16:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/LSfqJKohTJczOBGRI60ExtrpoezgfjI1fQfSSFHi.png,https://cdn.iticket.az/event/poster_bg/z1TlssgASa13pjF9SZBxTTKQEJrHRcqgyY0LLWcV.jpg,1,True
2818,,priklyucheniya-alladinaprincessy-zhasmin-i-dzhina-duha-lampy,7,kids,0+,5,5,248,2025-12-07T08:00:00.000000Z,2025-12-07T09:30:00.000000Z,2025-11-20T06:00:00.000000Z,2025-12-07 12:45:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/BJu3xpaq9CetBQRIhYwgbqdnZhObkAFqAVq4xqOW.png,https://cdn.iticket.az/event/poster_bg/OELOXlobw8SiZB6ReyfPbJoNSrpASLZUzFNkCWL5.jpg,1,True
2234,,the-bremen-town-musicians1,7,kids,3+,8,12,337,2025-12-07T08:00:00.000000Z,2025-12-07T09:00:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-07 12:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/PbxRrxpRAQBLjRP6btJaEZyWU6a4kntobPHxrOZn.png,https://cdn.iticket.az/event/poster_bg/dLpHFiOmOlXdeYfAXFq3uY51ZRxhy7SHFmjyR3vs.jpg,1,True
1000,,qirmizi-papag,7,kids,3+,7,7,309,2025-12-07T08:00:00.000000Z,2025-12-07T09:30:00.000000Z,2025-11-13T06:00:00.000000Z,2025-12-07 12:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/gkFKylpT4amJenSlEA7WWcUm2mF6neAEnCqtvFaB.png,https://cdn.iticket.az/event/poster_bg/7YQrUUtbUJSQRdIikxxtyU5m70o7LFbipxfWB10O.jpg,1,True
9183,,loved-and-needed,4,theatre,4+,15,15,24,2025-12-07T10:00:00.000000Z,2025-12-07T10:50:00.000000Z,2025-05-23T08:00:00.000000Z,2025-12-07 14:15:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/Ru3HwfnCtADUXvVMFybqxbyitbgKK5wAHdzXTCJu.png,https://cdn.iticket.az/event/poster_bg/OTAPwWf7jPkp5FwNqMIpb1ETI3mNDJubPg8bmuOV.jpg,1,True
10311,,0000-km25,98,cinema,12+,6,6,198,2025-12-07T11:00:00.000000Z,2025-12-07T12:30:00.000000Z,2025-09-05T06:00:00.000000Z,2025-12-07 15:20:00,,501,Baku Cinema,+994 (12) 375‒38‒60,+994 51‒535‒99‒73,40.3861711,49.959769,https://cdn.iticket.az/event/poster/77xCDTaliYFspa5BGu6tv4abM5S93Ezkrp7WlAVA.png,https://cdn.iticket.az/event/poster_bg/Dt7vT4TD2DvrlfCNTigvY03fDtJrOyfcvSEgLWyf.jpg,1,True
9319,,hen-party2025,74,hayal-kahvesi,16+,15,30,1039,2025-12-07T13:00:00.000000Z,2025-12-07T17:00:00.000000Z,2025-09-10T06:00:00.000000Z,2025-12-07 20:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/i20JqhubTD4gCylzriKB47SYhgOCQp5UFOm3iRre.png,https://cdn.iticket.az/event/poster_bg/RzQOCsJ02MC3lv64w3yHh5aKArmgI3NQbXZ9fBXP.jpg,1,True
4555,,shy-girl,4,theatre,6+,8,8,26,2025-12-07T14:00:00.000000Z,2025-12-07T15:30:00.000000Z,2025-11-13T06:00:00.000000Z,2025-12-07 18:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/58Jr9msG2QQeThuStuJhfO8pg0tMoOytrKodg4uU.png,https://cdn.iticket.az/event/poster_bg/f4d1pSUtafEIJVjyN8GZehimrzpMAyk7jMb6eJwm.jpg,1,True
10037,,hogwarts-symphony-the-music-of-magic,3,concerts,6+,30,100,938,2025-12-07T14:30:00.000000Z,2025-12-07T16:15:00.000000Z,2025-10-09T08:00:00.000000Z,2025-12-07 19:15:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/WQrtd8eBwbQaX2WKby40FsITTR8qkmcJ6Vm6ZYAs.png,https://cdn.iticket.az/event/poster_bg/YH2YfrhBt74ze9mcrjEYBT6FUWVrGROP63L0Fjr2.jpg,1,True
10236,,nostalgia-of-the-90s-czos,3,concerts,6+,15,50,506,2025-12-07T15:00:00.000000Z,2025-12-07T16:30:00.000000Z,2025-11-03T08:00:00.000000Z,2025-12-07 19:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/n3R4RY0mQxidVTWJ9bXSBHcNWiaA4hx0oRYEr6TV.png,https://cdn.iticket.az/event/poster_bg/phRJF0LzsLffOEmxiHNy24005Ju6xYHhY1zhQ0VC.jpg,1,True
10091,,charlies-musical-journey,3,concerts,5+,20,20,37,2025-12-07T15:00:00.000000Z,2025-12-07T16:00:00.000000Z,2025-10-15T08:00:00.000000Z,2025-12-07 19:10:00,,524,Fidan Hajiyeva's vocal music school,+994 12 598 14 24,+994 50 510 30 20,40.3784293,49.8471335,https://cdn.iticket.az/event/poster/T2M8aRwc4tqEXm91jLHPxqkxzzkmFsiwfazrMFt0.png,https://cdn.iticket.az/event/poster_bg/snz5JCWld08vQ02dwCAWFmPyWnRt5LDUUcMPAdaV.jpg,1,True
10016,,2-faced-stand-up-show25,3,concerts,13+,10,20,321,2025-12-07T15:00:00.000000Z,2025-12-07T16:30:00.000000Z,2025-10-07T08:00:00.000000Z,2025-12-07 19:10:00,,56,Nizami Cinema,(+994 12) 493 28 18,,40.3755142,49.8435524,https://cdn.iticket.az/event/poster/wKIYn5GXusBcZEzoWz2gLe4tXjlW7lhDjqvUmBkV.png,https://cdn.iticket.az/event/poster_bg/5NfXU566hsOGXZ6AFWeg32aUdEILFmL4sOE2JqcK.jpg,1,True
9922,,ceyla-seyidova,3,concerts,12+,20,60,402,2025-12-07T15:00:00.000000Z,2025-12-07T17:00:00.000000Z,2025-09-24T06:00:00.000000Z,2025-12-07 19:30:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/6ESWbIv2FV7dOU9TjLaseWnWMTC7uN5gteu3BVRs.png,https://cdn.iticket.az/event/poster_bg/xBgQROtkbHmCWl22Ui7LedJtsPqtp6oQFufYuWwe.jpg,1,True
9717,,bash-,4,theatre,12+,10,25,496,2025-12-07T15:00:00.000000Z,2025-12-07T17:00:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-07 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/pEx0BR7fTUhRTz4fcr71aHTCplQkqKYZRMQ1OHMU.png,https://cdn.iticket.az/event/poster_bg/IRthEBpbrkV3knJmtjcL6rGl0l8bMwDPtqf2DYvz.jpg,1,True
9508,,you-are-always-with-me5967123,4,theatre,9+,10,20,60,2025-12-07T15:00:00.000000Z,2025-12-07T16:00:00.000000Z,2025-07-16T08:00:00.000000Z,2025-12-07 19:00:00,,315,M Teatr,,+994  70 278 40 01    +994 55 278 40 01,40.3999746,49.8130657,https://cdn.iticket.az/event/poster/Ee9EkpofDxKbSIz64EDcHLoQkyOjxSnQYN5LIQxZ.png,https://cdn.iticket.az/event/poster_bg/R3bzfAiBbPQrzfoOmpgB2FxxhbaQrnDDyclwvOk1.jpg,1,True
8614,,arqon8,4,theatre,12+,5,15,33,2025-12-07T15:00:00.000000Z,2025-12-07T15:50:00.000000Z,2024-12-16T08:00:00.000000Z,2025-12-07 19:15:00,,420,Azerbaijan State Yugh Theater (in the building of the Puppet Theater),(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/yWQudrLOJ1IvgpLvTMlZ7slMXpQw2wYCCUZdwkq4.png,https://cdn.iticket.az/event/poster_bg/MnDrwl3btbuwG4gvv4laIj8yauxSaeajT8vsMQnU.jpg,1,True
5740,,antigone,4,theatre,18+,10,15,338,2025-12-07T15:00:00.000000Z,2025-12-07T16:30:00.000000Z,2025-02-20T04:00:00.000000Z,2025-12-07 19:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/hbobykHkHIbi1EZHDWI4zBivkfcZNzKdeJSfR1ZX.png,https://cdn.iticket.az/event/poster_bg/HFpknftKIT5a0L8gUUfVpwi3JCsVTOoVU8szeYWy.jpg,1,True
1467,,he-she-the-window-lover,4,theatre,16+,10,15,356,2025-12-07T15:00:00.000000Z,2025-12-07T17:00:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-07 19:45:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/If8eBWKmWhVOljn8GDQ1XbnxOObn5qcVKq6pB5qT.png,https://cdn.iticket.az/event/poster_bg/R9lmKng8JcATRXZc1owUOVdiwEuli66oFz8TXmFC.jpg,1,True
1010,,the-999th-night,4,theatre,6+,8,15,323,2025-12-07T15:00:00.000000Z,2025-12-07T16:30:00.000000Z,2025-11-13T06:00:00.000000Z,2025-12-07 19:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/xV2J1TFQsZOCdBKqM46YByuTnaMz6bnjj8DIL0WE.png,https://cdn.iticket.az/event/poster_bg/hVlc2wANAYk0ZbXXB3h2yQBIEpNl76pe0hS02vdq.jpg,1,True
10340,,the-weeknd-nightts,3,concerts,18+,15,40,209,2025-12-07T15:30:00.000000Z,2025-12-07T19:59:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-07 22:30:00,,637,Tatsu,,,40.3753796,49.8579547,https://cdn.iticket.az/event/poster/ehZJ0lacgFvgYENjJW5NbTPsOznOuXiLAVCZBLuV.png,https://cdn.iticket.az/event/poster_bg/WOKFFIVH0OKBU8ZcoHmfLscGCQMRVf0Rol9Lttu5.jpg,1,True
7795,,night-disco5,74,hayal-kahvesi,18+,10,20,544,2025-12-07T17:00:00.000000Z,2025-12-07T19:30:00.000000Z,2024-11-20T08:00:00.000000Z,2025-12-07 22:30:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/DHiJ3nsrXG74RJY1QBB1APZLBIDWwayiTYxrioTe.png,https://cdn.iticket.az/event/poster_bg/N2Iiqjnx2aSULcz0BCgNjR3rpFhRHBBLsVlPmAU8.jpg,1,True
10390,,sabah-fk-neftci-pfk02025,19,sport,6+,1,2,1884,2025-12-08T16:00:00.000000Z,2025-12-08T17:30:00.000000Z,2025-11-06T08:00:00.000000Z,2025-12-08 20:45:00,,396,Bank Respublika Arena,0124998566,,40.4861221,49.7663911,https://cdn.iticket.az/event/poster/zAdspYQfTPGGzpHd7HCD8ZMUMFp3luhv9dEqKZqo.png,https://cdn.iticket.az/event/poster_bg/oXFF4zFLGcs4PARVosJl9wiByvYpD3lsOCoKnXAi.jpg,1,True
8496,,didula,3,concerts,6+,69,149,434,2025-12-08T16:00:00.000000Z,2025-12-08T17:30:00.000000Z,2025-02-24T08:00:00.000000Z,2025-12-08 20:45:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/uJVpfSjwnnVgxUsyRWNHZJ2EN1FP2dfcoiwTKGIF.png,https://cdn.iticket.az/event/poster_bg/kxWNURJ8omO0oG1NX6GgHl1ZklI5qKA75PhjhtvF.jpg,1,True
10380,,sabah-bc-nimburk,19,sport,6+,2,70,1893,2025-12-09T16:00:00.000000Z,2025-12-09T18:00:00.000000Z,2025-10-20T08:00:00.000000Z,2025-12-09 21:00:00,,7,National Gymnastics Arena,(+994 12) 566 96 99,,40.4193383,49.916305,https://cdn.iticket.az/event/poster/3a4VdpqORHzfBkwG6cbol74J3MweLzDIxwU0jLuf.png,https://cdn.iticket.az/event/poster_bg/TjdRjJCWlY1NEF3cDtoT5OOxxI99InPqC5a1Xp3a.jpg,1,True
5504,,sevil-oprs,4,theatre,6+,12,20,402,2025-12-10T15:00:00.000000Z,2025-12-10T17:30:00.000000Z,2025-08-19T06:00:00.000000Z,2025-12-10 19:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/z3Hv5A2jTIw0owh1KVBcJj6sVjoDc9160ogd7z0k.png,https://cdn.iticket.az/event/poster_bg/Pn0h0kIHdbT3lzkf4UDhML7XoVk8AnIhkZ5W3Pw4.jpg,1,True
9256,,no-light-falling-upon-my-owls,4,theatre,18+,30,40,24,2025-12-10T15:30:00.000000Z,2025-12-10T17:00:00.000000Z,2025-10-22T08:00:00.000000Z,2025-12-10 20:00:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/V4NMOjKG4tEJjVlc4f3ol0e5n7gGCcJjBnoxiYd0.png,https://cdn.iticket.az/event/poster_bg/D8qHdpoYyZqmHcORII9NweKxYb46Xg7sszQ3W7Jj.jpg,1,True
7056,,night-under-the-stars,74,hayal-kahvesi,18+,12,25,778,2025-12-10T15:30:00.000000Z,2025-12-10T19:30:00.000000Z,2024-06-24T06:00:00.000000Z,2025-12-10 22:30:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/hxg66yXxH6Thy17YKqyNDX2qFqi6BVgOZsj8S0JN.png,https://cdn.iticket.az/event/poster_bg/vcOvpZvIPAcUkYJ83tFwf2bwah8DrE5DautHXPFj.jpg,1,True
9469,,ne-prosto-orchestra-the-greatest-soundtrack-hits,3,concerts,7+,30,120,1679,2025-12-10T16:00:00.000000Z,2025-12-10T18:00:00.000000Z,2025-09-29T08:00:00.000000Z,2025-12-10 20:20:00,,63,Baku Convention Center,(+994 12) 404 18 81,,40.3974915,49.8654521,https://cdn.iticket.az/event/poster/X3V6I1wjL8MLcJz90l0ePww5SvDGIFXUFEft5bo8.png,https://cdn.iticket.az/event/poster_bg/AeBeKl9VhyeIb3FS4SIkpGARCP1b5DwFIKErRCUW.jpg,1,True
9991,,spiral-dynamics-integral2,31,seminar,16+,1300,1300,48,2025-12-11T07:00:00.000000Z,2025-12-13T15:00:00.000000Z,2025-10-24T12:00:00.000000Z,2025-12-13 12:00:00,,628,"Sea Breeze Resort, White residence , Fusion club",+994554230000,+994 50 354 05 31,40.5917362,49.9843732,https://cdn.iticket.az/event/poster/nMot9e5Jjqz89Fsh9Gj0QVonhjvoddIA9CdhK9OS.png,https://cdn.iticket.az/event/poster_bg/IMnYQrvbUN775xj6pwbITmK28NOmVJAvvCsYCEfK.jpg,1,True
8794,,rich-woman,4,theatre,15+,10,25,483,2025-12-11T15:00:00.000000Z,2025-12-11T17:00:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-11 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/uaKk39AictLzITcWymDTaVZKfQa1u5N3DRiBVyth.png,https://cdn.iticket.az/event/poster_bg/rsULSd4QJZrU6x0L51uQLn3YXwE0iqXc5mQfSFIp.jpg,1,True
8756,,raven,4,theatre,18+,30,40,28,2025-12-11T15:30:00.000000Z,2025-12-11T16:30:00.000000Z,2025-03-19T08:00:00.000000Z,2025-12-11 19:35:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/rsueuLgl9aw5PLBIYth500SIuMy2mOn1PngysUvl.png,https://cdn.iticket.az/event/poster_bg/iSfXZU4Q9Km1qpJwBiHLGoLktgcBIs3BnoqP18Wk.jpg,1,True
7687,,hayal-party,74,hayal-kahvesi,18+,10,25,716,2025-12-11T15:30:00.000000Z,2025-12-11T19:30:00.000000Z,2025-09-26T08:00:00.000000Z,2025-12-11 22:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/tSglt96Gjo38DOo0V1bXOfTzJQvRvRl02vslavWU.png,https://cdn.iticket.az/event/poster_bg/YH9MYcbMV9aVOMiOSRdwfXlf8JhHZ2e5alOdg2Rf.jpg,1,True
10213,,madteen-live-solo-concertha,3,concerts,6+,20,100,588,2025-12-11T16:00:00.000000Z,2025-12-11T18:30:00.000000Z,2025-10-21T15:00:00.000000Z,2025-12-11 20:45:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/Uro07P0PHm3kkvVjCJc85ZH6sHq4lRw9jnvNuFeo.png,https://cdn.iticket.az/event/poster_bg/Yc1ndraP0tS7dgPSKDnMUEOkJFg8A077l4lPhjMg.jpg,1,True
9726,,namig-gasimov-besimsen-hs,3,concerts,6+,20,170,218,2025-12-11T16:00:00.000000Z,2025-12-11T17:30:00.000000Z,2025-08-22T07:00:00.000000Z,2025-12-11 20:45:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/e7PCtX1CwbRmWn3piGNjP2iPQXmWQgKTO3H9aEiI.png,https://cdn.iticket.az/event/poster_bg/HvjU7TaP3Sg8TwK5hCPQi7871qAeia4tGO7Vdncl.jpg,1,True
5741,,without-you,4,theatre,16+,10,20,466,2025-12-12T15:00:00.000000Z,2025-12-12T16:30:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-12 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/DDoKgTPu6rZDqAbc3W08QrVfuXiYu8gK8RFlDh1R.png,https://cdn.iticket.az/event/poster_bg/hNbCaSJYUWOxMmyImsdfy8cQMkPMjxFqLuaJ7OlG.jpg,1,True
10194,,american-night-is-coming,3,concerts,14+,10,10,150,2025-12-12T16:00:00.000000Z,2025-12-12T18:00:00.000000Z,2025-11-21T07:00:00.000000Z,2025-12-12 21:00:00,,219,Kapellhaus,+994 55 493 80 41,,40.3770635,49.8477183,https://cdn.iticket.az/event/poster/c17GXDXyfuKhzJ0zEtDfX1cN7ScBjhhf1DBsgi9E.png,https://cdn.iticket.az/event/poster_bg/peOi2BLLg79UIxDymIYfyHttGpjf66ZPqnuccS3V.jpg,1,True
10042,,santas-factory-,7,kids,0+,10,25,2179,2025-12-13T07:30:00.000000Z,2025-12-14T08:30:00.000000Z,2025-10-10T05:00:00.000000Z,2025-12-14 12:00:00,,56,Nizami Cinema,(+994 12) 493 28 18,,40.3755142,49.8435524,https://cdn.iticket.az/event/poster/CD4czQ3ugp44Bdk1N28H9XzSkc19yuBTpx89xHqQ.png,https://cdn.iticket.az/event/poster_bg/rrK48CzyCgV0BRCmjMpClNkCwJ7vGNwuS5p0LmHQ.jpg,1,True
10325,,chinese-circus-santa-and-the-golden-dragon,18,circus,3+,15,15,10120,2025-12-13T08:00:00.000000Z,2025-12-21T15:00:00.000000Z,2025-11-18T08:00:00.000000Z,2025-12-21 18:20:00,,478,Circus Sea Breeze,(+994 55) 959 12 12,(+994 55) 959 12 12,40.5774009,49.9334194,https://cdn.iticket.az/event/poster/UExPKoyTTEKl81KqKtWUe7XaF43wKhdVO4W51D2n.png,https://cdn.iticket.az/event/poster_bg/gJxoHcNF8jLKg2cQEtL7KARkBBdobPWwC7cphbzy.jpg,1,True
5515,,melisa,4,theatre,3+,5,5,454,2025-12-13T08:00:00.000000Z,2025-12-13T12:50:00.000000Z,2023-09-22T08:00:00.000000Z,2025-12-13 16:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/GEytuE9rtT7IfTlSfHSJRfUaNH2WIjTCl8BYkQTT.png,https://cdn.iticket.az/event/poster_bg/aseNLXmIRWL6haqkVuZwv9tEvU03HYd6wFL6MZVn.jpg,1,True
1107,,buratinonun-maceralari,7,kids,6+,8,12,258,2025-12-13T08:00:00.000000Z,2025-12-13T09:20:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-13 12:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/wWaKKyVUH8idQTqsc7hX7MnfbKCdVsDwbJUn4f3n.png,https://cdn.iticket.az/event/poster_bg/MhiPqdgYDwTyuq08Qgq0AV9oJTZSgU4Szkue4odz.jpg,1,True
